date,area_name,area_id,Temperature,Pressure,Precipitation,season
2028-02,Wadi Al-Hitan (La vallée des Baleines),N/A,15.67237956,1013.25,3.606406773,Winter
2028-03,Wadi Al-Hitan (La vallée des Baleines),N/A,18.39749349,1013.25,1.742220606,Spring
2028-04,Wadi Al-Hitan (La vallée des Baleines),N/A,21.84833171,1013.25,1.553913105,Spring
2028-05,Wadi Al-Hitan (La vallée des Baleines),N/A,25.49059448,1013.25,0.168663494,Spring
2028-06,Wadi Al-Hitan (La vallée des Baleines),N/A,28.35571696,1013.25,0,Summer
2028-07,Wadi Al-Hitan (La vallée des Baleines),N/A,29.70782878,1013.25,1.12E-08,Summer
2028-08,Wadi Al-Hitan (La vallée des Baleines),N/A,29.9203715,1013.25,3.36E-05,Summer
2028-09,Wadi Al-Hitan (La vallée des Baleines),N/A,28.05422974,1013.25,0.001104551775,Autumn
2028-10,Wadi Al-Hitan (La vallée des Baleines),N/A,25.19644165,1013.25,0.5891739515,Autumn
2028-11,Wadi Al-Hitan (La vallée des Baleines),N/A,20.26483968,1013.25,3.060327675,Autumn
2028-12,Wadi Al-Hitan (La vallée des Baleines),N/A,16.21758016,1013.25,4.262321241,Winter
2029-01,Wadi Al-Hitan (La vallée des Baleines),N/A,14.56426799,1013.25,9.124052318,Winter
2029-02,Wadi Al-Hitan (La vallée des Baleines),N/A,15.39509074,1013.25,4.368511258,Winter
2029-03,Wadi Al-Hitan (La vallée des Baleines),N/A,18.249764,1013.25,3.213715344,Spring
2029-04,Wadi Al-Hitan (La vallée des Baleines),N/A,21.8434611,1013.25,1.549602777,Spring
2029-05,Wadi Al-Hitan (La vallée des Baleines),N/A,25.69357503,1013.25,0.2151886315,Spring
2029-06,Wadi Al-Hitan (La vallée des Baleines),N/A,28.34489543,1013.25,0,Summer
2029-07,Wadi Al-Hitan (La vallée des Baleines),N/A,29.7666158,1013.25,4.47E-06,Summer
2029-08,Wadi Al-Hitan (La vallée des Baleines),N/A,30.41948039,1013.25,4.26E-04,Summer
2029-09,Wadi Al-Hitan (La vallée des Baleines),N/A,28.04912313,1013.25,0.004035932017,Autumn
2029-10,Wadi Al-Hitan (La vallée des Baleines),N/A,25.01063436,1013.25,0.5617208702,Autumn
2029-11,Wadi Al-Hitan (La vallée des Baleines),N/A,20.62898763,1013.25,1.831125635,Autumn
2029-12,Wadi Al-Hitan (La vallée des Baleines),N/A,16.20483398,1013.25,5.534488693,Winter
2030-01,Wadi Al-Hitan (La vallée des Baleines),N/A,14.46810506,1013.25,8.23869145,Winter
2030-02,Wadi Al-Hitan (La vallée des Baleines),N/A,16.14932048,1013.25,3.075288475,Winter
2030-03,Wadi Al-Hitan (La vallée des Baleines),N/A,18.00985107,1013.25,1.614788486,Spring
2030-04,Wadi Al-Hitan (La vallée des Baleines),N/A,21.51650798,1013.25,1.190668229,Spring
2030-05,Wadi Al-Hitan (La vallée des Baleines),N/A,25.58237915,1013.25,0.5058062532,Spring
2030-06,Wadi Al-Hitan (La vallée des Baleines),N/A,28.50146484,1013.25,0,Summer
2030-07,Wadi Al-Hitan (La vallée des Baleines),N/A,29.57419637,1013.25,0,Summer
2030-08,Wadi Al-Hitan (La vallée des Baleines),N/A,29.98318278,1013.25,0.002419280394,Summer
2030-09,Wadi Al-Hitan (La vallée des Baleines),N/A,28.18705241,1013.25,0.180255296,Autumn
2030-10,Wadi Al-Hitan (La vallée des Baleines),N/A,25.29231974,1013.25,10.75977426,Autumn
2030-11,Wadi Al-Hitan (La vallée des Baleines),N/A,20.86830648,1013.25,1.878581904,Autumn
2030-12,Wadi Al-Hitan (La vallée des Baleines),N/A,16.13794759,1013.25,5.289681137,Winter
2026-01,El-Gelf El-Keber,N/A,13.63318216,1013.25,0.007353205953,Winter
2026-02,El-Gelf El-Keber,N/A,16.1307847,1013.25,4.57E-04,Winter
2026-03,El-Gelf El-Keber,N/A,19.6947906,1013.25,0,Spring
2026-04,El-Gelf El-Keber,N/A,24.92358095,1013.25,0.3903820287,Spring
2026-05,El-Gelf El-Keber,N/A,29.12685446,1013.25,2.998273313,Spring
2026-06,El-Gelf El-Keber,N/A,31.71757243,1013.25,4.166805878,Summer
2026-07,El-Gelf El-Keber,N/A,31.8076999,1013.25,1.807104435,Summer
2026-08,El-Gelf El-Keber,N/A,32.39893997,1013.25,5.82395613,Summer
2026-09,El-Gelf El-Keber,N/A,30.16636203,1013.25,0.3983366248,Autumn
2026-10,El-Gelf El-Keber,N/A,25.788246,1013.25,6.89E-07,Autumn
2026-11,El-Gelf El-Keber,N/A,19.65360925,1013.25,1.69E-08,Autumn
2026-12,El-Gelf El-Keber,N/A,14.40937067,1013.25,3.16E-05,Winter
2027-01,El-Gelf El-Keber,N/A,13.28897633,1013.25,0.00589702514,Winter
2027-02,El-Gelf El-Keber,N/A,16.49791161,1013.25,2.37E-04,Winter
2027-03,El-Gelf El-Keber,N/A,19.44523045,1013.25,1.61E-08,Spring
2027-04,El-Gelf El-Keber,N/A,24.40266736,1013.25,0.3220859558,Spring
2027-05,El-Gelf El-Keber,N/A,29.36795841,1013.25,3.407334106,Spring
2027-06,El-Gelf El-Keber,N/A,31.81838618,1013.25,2.899320017,Summer
2027-07,El-Gelf El-Keber,N/A,31.75661214,1013.25,2.139857105,Summer
2027-08,El-Gelf El-Keber,N/A,32.2229359,1013.25,6.681701331,Summer
2027-09,El-Gelf El-Keber,N/A,30.33446354,1013.25,0.9917707689,Autumn
2027-10,El-Gelf El-Keber,N/A,26.23455465,1013.25,9.87E-08,Autumn
2027-11,El-Gelf El-Keber,N/A,19.70450821,1013.25,6.58E-06,Autumn
2027-12,El-Gelf El-Keber,N/A,15.2366305,1013.25,2.14E-05,Winter
2028-01,El-Gelf El-Keber,N/A,13.85941755,1013.25,0.002270982412,Winter
2028-02,El-Gelf El-Keber,N/A,15.82104119,1013.25,3.43E-04,Winter
2028-03,El-Gelf El-Keber,N/A,19.88152557,1013.25,5.71E-05,Spring
2028-04,El-Gelf El-Keber,N/A,24.69716004,1013.25,0.5875576827,Spring
2028-05,El-Gelf El-Keber,N/A,29.02729213,1013.25,2.428230303,Spring
2028-06,El-Gelf El-Keber,N/A,31.42100931,1013.25,9.007773485,Summer
2028-07,El-Gelf El-Keber,N/A,31.99745623,1013.25,1.955786832,Summer
2028-08,El-Gelf El-Keber,N/A,32.17468066,1013.25,3.751905559,Summer
2028-09,El-Gelf El-Keber,N/A,30.05172557,1013.25,0.2423108169,Autumn
2028-10,El-Gelf El-Keber,N/A,26.13920221,1013.25,5.21E-09,Autumn
2028-11,El-Gelf El-Keber,N/A,19.68584991,1013.25,2.33E-07,Autumn
2028-12,El-Gelf El-Keber,N/A,15.10960332,1013.25,4.31E-05,Winter
2029-01,El-Gelf El-Keber,N/A,13.75477706,1013.25,0.004600626407,Winter
2029-02,El-Gelf El-Keber,N/A,15.71614447,1013.25,3.80E-05,Winter
2029-03,El-Gelf El-Keber,N/A,19.97928007,1013.25,1.69E-08,Spring
2029-04,El-Gelf El-Keber,N/A,24.51969328,1013.25,0.373550166,Spring
2029-05,El-Gelf El-Keber,N/A,29.22016124,1013.25,4.765705085,Spring
2029-06,El-Gelf El-Keber,N/A,31.49065454,1013.25,2.55612279,Summer
2029-07,El-Gelf El-Keber,N/A,32.03636019,1013.25,1.275191656,Summer
2029-08,El-Gelf El-Keber,N/A,32.76457548,1013.25,4.939527587,Summer
2029-09,El-Gelf El-Keber,N/A,30.33338151,1013.25,0.4967973393,Autumn
2029-10,El-Gelf El-Keber,N/A,25.98854348,1013.25,4.65E-10,Autumn
2029-11,El-Gelf El-Keber,N/A,19.84675442,1013.25,3.87E-08,Autumn
2029-12,El-Gelf El-Keber,N/A,15.05456207,1013.25,1.39E-05,Winter
2030-01,El-Gelf El-Keber,N/A,13.5416945,1013.25,0.01121095171,Winter
2030-02,El-Gelf El-Keber,N/A,16.99563012,1013.25,4.61E-04,Winter
2030-03,El-Gelf El-Keber,N/A,19.47050334,1013.25,1.10E-07,Spring
2030-04,El-Gelf El-Keber,N/A,23.93446476,1013.25,0.7334757007,Spring
2030-05,El-Gelf El-Keber,N/A,29.15091868,1013.25,3.335397638,Spring
2030-06,El-Gelf El-Keber,N/A,31.70178198,1013.25,2.689092781,Summer
2030-07,El-Gelf El-Keber,N/A,31.77104532,1013.25,1.729225731,Summer
2030-08,El-Gelf El-Keber,N/A,32.19509943,1013.25,4.105961586,Summer
2030-09,El-Gelf El-Keber,N/A,30.18634138,1013.25,0.5464271022,Autumn
2030-10,El-Gelf El-Keber,N/A,26.46229885,1013.25,5.29E-07,Autumn
2030-11,El-Gelf El-Keber,N/A,20.01838784,1013.25,2.26E-16,Autumn
2030-12,El-Gelf El-Keber,N/A,15.03361506,1013.25,5.37E-04,Winter
2026-01,White Desert Reserve,N/A,14.16210641,1013.25,0.2923472904,Winter
2026-02,White Desert Reserve,N/A,15.81427103,1013.25,0.02904447485,Winter
2026-03,White Desert Reserve,N/A,19.39471161,1013.25,0.04071061885,Spring
2026-04,White Desert Reserve,N/A,24.38266863,1013.25,0.004827230043,Spring
2026-05,White Desert Reserve,N/A,27.92324969,1013.25,1.25E-05,Spring
2026-06,White Desert Reserve,N/A,31.09258253,1013.25,5.06E-05,Summer
2026-07,White Desert Reserve,N/A,31.65869674,1013.25,0,Summer
2026-08,White Desert Reserve,N/A,32.17366638,1013.25,0,Summer
2026-09,White Desert Reserve,N/A,29.5380385,1013.25,1.33E-06,Autumn
2026-10,White Desert Reserve,N/A,25.42042618,1013.25,1.25E-04,Autumn
2026-11,White Desert Reserve,N/A,20.21811868,1013.25,0.003866914635,Autumn
2026-12,White Desert Reserve,N/A,15.16316848,1013.25,0.3504378834,Winter
2027-01,White Desert Reserve,N/A,13.97068659,1013.25,0.3226112411,Winter
2027-02,White Desert Reserve,N/A,16.05664044,1013.25,0.0769661263,Winter
2027-03,White Desert Reserve,N/A,19.11907779,1013.25,0.06652090497,Spring
2027-04,White Desert Reserve,N/A,23.81116809,1013.25,0.009685472088,Spring
2027-05,White Desert Reserve,N/A,27.91501827,1013.25,3.55E-04,Spring
2027-06,White Desert Reserve,N/A,31.01262065,1013.25,3.84E-05,Summer
2027-07,White Desert Reserve,N/A,31.64041108,1013.25,0,Summer
2027-08,White Desert Reserve,N/A,31.93812954,1013.25,0,Summer
2027-09,White Desert Reserve,N/A,29.5348045,1013.25,6.41E-04,Autumn
2027-10,White Desert Reserve,N/A,25.69870965,1013.25,0.02414151401,Autumn
2027-11,White Desert Reserve,N/A,20.11190515,1013.25,0.0154853032,Autumn
2027-12,White Desert Reserve,N/A,15.7965749,1013.25,0.04782346856,Winter
2028-01,White Desert Reserve,N/A,14.34083501,1013.25,0.3330508852,Winter
2028-02,White Desert Reserve,N/A,15.783175,1013.25,0.1625059461,Winter
2028-03,White Desert Reserve,N/A,19.72098964,1013.25,0.01320680519,Spring
2028-04,White Desert Reserve,N/A,24.02809106,1013.25,3.16E-04,Spring
2028-05,White Desert Reserve,N/A,27.7294147,1013.25,4.18E-04,Spring
2028-06,White Desert Reserve,N/A,30.68602226,1013.25,1.53E-07,Summer
2028-07,White Desert Reserve,N/A,31.91419417,1013.25,0,Summer
2028-08,White Desert Reserve,N/A,31.82473476,1013.25,0,Summer
2028-09,White Desert Reserve,N/A,29.51460164,1013.25,6.57E-08,Autumn
2028-10,White Desert Reserve,N/A,25.82236002,1013.25,7.99E-04,Autumn
2028-11,White Desert Reserve,N/A,20.09070962,1013.25,0.02557976004,Autumn
2028-12,White Desert Reserve,N/A,15.66826526,1013.25,0.1192351717,Winter
2029-01,White Desert Reserve,N/A,14.17033738,1013.25,0.4140597453,Winter
2029-02,White Desert Reserve,N/A,15.58616085,1013.25,0.1599489338,Winter
2029-03,White Desert Reserve,N/A,19.59627569,1013.25,0.1652235918,Spring
2029-04,White Desert Reserve,N/A,23.94933162,1013.25,0.004179354935,Spring
2029-05,White Desert Reserve,N/A,27.85297057,1013.25,4.56E-04,Spring
2029-06,White Desert Reserve,N/A,30.6200765,1013.25,1.00E-06,Summer
2029-07,White Desert Reserve,N/A,31.8554229,1013.25,0,Summer
2029-08,White Desert Reserve,N/A,32.45426749,1013.25,0,Summer
2029-09,White Desert Reserve,N/A,29.55183847,1013.25,8.80E-05,Autumn
2029-10,White Desert Reserve,N/A,25.65849149,1013.25,1.00E-04,Autumn
2029-11,White Desert Reserve,N/A,20.4422883,1013.25,0.007644787624,Autumn
2029-12,White Desert Reserve,N/A,15.65596831,1013.25,0.08205881634,Winter
2030-01,White Desert Reserve,N/A,14.095315,1013.25,0.4127354273,Winter
2030-02,White Desert Reserve,N/A,16.48044862,1013.25,0.1653773168,Winter
2030-03,White Desert Reserve,N/A,19.26597881,1013.25,0.01471119603,Spring
2030-04,White Desert Reserve,N/A,23.48480954,1013.25,0.003907208416,Spring
2030-05,White Desert Reserve,N/A,27.87671828,1013.25,6.19E-04,Spring
2030-06,White Desert Reserve,N/A,30.90868496,1013.25,4.46E-05,Summer
2030-07,White Desert Reserve,N/A,31.61553844,1013.25,0,Summer
2030-08,White Desert Reserve,N/A,31.9327221,1013.25,1.94E-17,Summer
2030-09,White Desert Reserve,N/A,29.66280303,1013.25,3.29E-04,Autumn
2030-10,White Desert Reserve,N/A,25.93069929,1013.25,0.01287828223,Autumn
2030-11,White Desert Reserve,N/A,20.6990338,1013.25,6.03E-04,Autumn
2030-12,White Desert Reserve,N/A,15.63597575,1013.25,0.1498854462,Winter
2026-01,Taba Reserve,N/A,12.04995963,1013.25,4.577311916,Winter
2026-02,Taba Reserve,N/A,13.20915085,1013.25,3.290526554,Winter
2026-03,Taba Reserve,N/A,16.25519996,1013.25,8.993851856,Spring
2026-04,Taba Reserve,N/A,20.42913835,1013.25,10.85694198,Spring
2026-05,Taba Reserve,N/A,24.23734165,1013.25,5.755235596,Spring
2026-06,Taba Reserve,N/A,27.36818492,1013.25,0.8636869446,Summer
2026-07,Taba Reserve,N/A,28.70372788,1013.25,0,Summer
2026-08,Taba Reserve,N/A,29.22649923,1013.25,4.34E-16,Summer
2026-09,Taba Reserve,N/A,27.04482458,1013.25,1.623419525,Autumn
2026-10,Taba Reserve,N/A,23.48678767,1013.25,1.697507174,Autumn
2026-11,Taba Reserve,N/A,18.6677917,1013.25,3.263938313,Autumn
2026-12,Taba Reserve,N/A,13.30129147,1013.25,4.098616348,Winter
2027-01,Taba Reserve,N/A,11.68006734,1013.25,3.518238158,Winter
2027-02,Taba Reserve,N/A,13.67245616,1013.25,5.577818077,Winter
2027-03,Taba Reserve,N/A,15.90395707,1013.25,8.767548193,Spring
2027-04,Taba Reserve,N/A,20.05377058,1013.25,8.150757577,Spring
2027-05,Taba Reserve,N/A,24.38756048,1013.25,4.385273104,Spring
2027-06,Taba Reserve,N/A,27.32974731,1013.25,0.4795262022,Summer
2027-07,Taba Reserve,N/A,28.97055599,1013.25,0,Summer
2027-08,Taba Reserve,N/A,29.22834242,1013.25,7.08E-06,Summer
2027-09,Taba Reserve,N/A,27.20123488,1013.25,0.3654401922,Autumn
2027-10,Taba Reserve,N/A,23.49031968,1013.25,4.134923004,Autumn
2027-11,Taba Reserve,N/A,18.57198143,1013.25,2.239059704,Autumn
2027-12,Taba Reserve,N/A,13.97626585,1013.25,4.338256561,Winter
2028-01,Taba Reserve,N/A,12.0714515,1013.25,2.648135904,Winter
2028-02,Taba Reserve,N/A,13.34335265,1013.25,5.060846623,Winter
2028-03,Taba Reserve,N/A,16.37028285,1013.25,6.669723613,Spring
2028-04,Taba Reserve,N/A,20.09910394,1013.25,16.86600061,Spring
2028-05,Taba Reserve,N/A,24.07492109,1013.25,13.45965444,Spring
2028-06,Taba Reserve,N/A,27.09221211,1013.25,0.2191720568,Summer
2028-07,Taba Reserve,N/A,29.07627347,1013.25,0,Summer
2028-08,Taba Reserve,N/A,29.18819409,1013.25,1.93E-04,Summer
2028-09,Taba Reserve,N/A,27.1151681,1013.25,0.1079694203,Autumn
2028-10,Taba Reserve,N/A,23.70023864,1013.25,3.402781188,Autumn
2028-11,Taba Reserve,N/A,18.36873152,1013.25,5.171462694,Autumn
2028-12,Taba Reserve,N/A,13.74008176,1013.25,1.59812494,Winter
2029-01,Taba Reserve,N/A,11.91163662,1013.25,5.229078524,Winter
2029-02,Taba Reserve,N/A,12.9860248,1013.25,4.601402469,Winter
2029-03,Taba Reserve,N/A,16.23660007,1013.25,12.15918974,Spring
2029-04,Taba Reserve,N/A,20.12044675,1013.25,9.916209072,Spring
2029-05,Taba Reserve,N/A,24.30120816,1013.25,12.89521442,Spring
2029-06,Taba Reserve,N/A,27.22100008,1013.25,0.05807984136,Summer
2029-07,Taba Reserve,N/A,28.97575842,1013.25,0,Summer
2029-08,Taba Reserve,N/A,29.53284182,1013.25,0,Summer
2029-09,Taba Reserve,N/A,27.24311951,1013.25,0.01528146937,Autumn
2029-10,Taba Reserve,N/A,23.5004729,1013.25,2.374349452,Autumn
2029-11,Taba Reserve,N/A,18.73730029,1013.25,2.164649414,Autumn
2029-12,Taba Reserve,N/A,13.93917642,1013.25,3.199030985,Winter
2030-01,Taba Reserve,N/A,11.95184086,1013.25,7.175960527,Winter
2030-02,Taba Reserve,N/A,13.99545759,1013.25,5.572469545,Winter
2030-03,Taba Reserve,N/A,16.09660503,1013.25,7.451681573,Spring
2030-04,Taba Reserve,N/A,19.96575896,1013.25,4.975954745,Spring
2030-05,Taba Reserve,N/A,24.23869136,1013.25,8.791856715,Spring
2030-06,Taba Reserve,N/A,27.46279004,1013.25,0.05245513449,Summer
2030-07,Taba Reserve,N/A,28.94215799,1013.25,0,Summer
2030-08,Taba Reserve,N/A,29.38889095,1013.25,8.52E-17,Summer
2030-09,Taba Reserve,N/A,27.29648772,1013.25,0.2532921312,Autumn
2030-10,Taba Reserve,N/A,23.96387877,1013.25,2.49638581,Autumn
2030-11,Taba Reserve,N/A,19.01351566,1013.25,3.583570148,Autumn
2030-12,Taba Reserve,N/A,13.77177311,1013.25,2.27178041,Winter
2026-01,Petrified Forest Reserve,N/A,13.34719238,1013.25,3.579690027,Winter
2026-02,Petrified Forest Reserve,N/A,14.31749878,1013.25,3.084216354,Winter
2026-03,Petrified Forest Reserve,N/A,16.97738037,1013.25,3.973420103,Spring
2026-04,Petrified Forest Reserve,N/A,20.93029175,1013.25,2.736124101,Spring
2026-05,Petrified Forest Reserve,N/A,24.36629639,1013.25,0.5214621948,Spring
2026-06,Petrified Forest Reserve,N/A,27.33233032,1013.25,0,Summer
2026-07,Petrified Forest Reserve,N/A,28.01485596,1013.25,1.27E-15,Summer
2026-08,Petrified Forest Reserve,N/A,28.58535156,1013.25,1.61E-15,Summer
2026-09,Petrified Forest Reserve,N/A,26.70177612,1013.25,0.003159393067,Autumn
2026-10,Petrified Forest Reserve,N/A,23.82509766,1013.25,0.2170295401,Autumn
2026-11,Petrified Forest Reserve,N/A,19.46868286,1013.25,1.653230162,Autumn
2026-12,Petrified Forest Reserve,N/A,14.78670654,1013.25,3.513436259,Winter
2027-01,Petrified Forest Reserve,N/A,13.04934082,1013.25,3.253714594,Winter
2027-02,Petrified Forest Reserve,N/A,14.64925537,1013.25,3.250430909,Winter
2027-03,Petrified Forest Reserve,N/A,16.71517334,1013.25,4.919464156,Spring
2027-04,Petrified Forest Reserve,N/A,20.43956909,1013.25,2.263546883,Spring
2027-05,Petrified Forest Reserve,N/A,24.36647949,1013.25,0.3301802191,Spring
2027-06,Petrified Forest Reserve,N/A,27.03203735,1013.25,0,Summer
2027-07,Petrified Forest Reserve,N/A,28.15041504,1013.25,9.01E-16,Summer
2027-08,Petrified Forest Reserve,N/A,28.42965088,1013.25,8.95E-16,Summer
2027-09,Petrified Forest Reserve,N/A,26.68325195,1013.25,0.02671674696,Autumn
2027-10,Petrified Forest Reserve,N/A,23.91671143,1013.25,1.047889547,Autumn
2027-11,Petrified Forest Reserve,N/A,19.41838989,1013.25,1.592524637,Autumn
2027-12,Petrified Forest Reserve,N/A,15.36574707,1013.25,2.735916777,Winter
2028-01,Petrified Forest Reserve,N/A,13.39025269,1013.25,2.86006247,Winter
2028-02,Petrified Forest Reserve,N/A,14.4939209,1013.25,3.203298812,Winter
2028-03,Petrified Forest Reserve,N/A,17.20205078,1013.25,3.945000923,Spring
2028-04,Petrified Forest Reserve,N/A,20.5876709,1013.25,3.431475263,Spring
2028-05,Petrified Forest Reserve,N/A,24.20525513,1013.25,0.2099020409,Spring
2028-06,Petrified Forest Reserve,N/A,26.98015747,1013.25,0,Summer
2028-07,Petrified Forest Reserve,N/A,28.23485718,1013.25,0,Summer
2028-08,Petrified Forest Reserve,N/A,28.415979,1013.25,0,Summer
2028-09,Petrified Forest Reserve,N/A,26.75390015,1013.25,0.01650281115,Autumn
2028-10,Petrified Forest Reserve,N/A,24.18627319,1013.25,0.6064237237,Autumn
2028-11,Petrified Forest Reserve,N/A,19.37886963,1013.25,2.184795236,Autumn
2028-12,Petrified Forest Reserve,N/A,15.20342407,1013.25,1.970061121,Winter
2029-01,Petrified Forest Reserve,N/A,13.30205688,1013.25,4.14612727,Winter
2029-02,Petrified Forest Reserve,N/A,14.18737183,1013.25,4.460644363,Winter
2029-03,Petrified Forest Reserve,N/A,17.06875,1013.25,4.771538018,Spring
2029-04,Petrified Forest Reserve,N/A,20.6194397,1013.25,3.26010244,Spring
2029-05,Petrified Forest Reserve,N/A,24.40728149,1013.25,0.3425252486,Spring
2029-06,Petrified Forest Reserve,N/A,26.91945801,1013.25,0,Summer
2029-07,Petrified Forest Reserve,N/A,28.30092773,1013.25,5.37E-04,Summer
2029-08,Petrified Forest Reserve,N/A,28.84841309,1013.25,0,Summer
2029-09,Petrified Forest Reserve,N/A,26.77541504,1013.25,0.004072843502,Autumn
2029-10,Petrified Forest Reserve,N/A,23.95675049,1013.25,0.8605360634,Autumn
2029-11,Petrified Forest Reserve,N/A,19.69725952,1013.25,1.641531513,Autumn
2029-12,Petrified Forest Reserve,N/A,15.27355347,1013.25,3.074513077,Winter
2030-01,Petrified Forest Reserve,N/A,13.21404419,1013.25,4.003550262,Winter
2030-02,Petrified Forest Reserve,N/A,14.95494995,1013.25,2.706696981,Winter
2030-03,Petrified Forest Reserve,N/A,16.80632935,1013.25,3.415749382,Spring
2030-04,Petrified Forest Reserve,N/A,20.32598267,1013.25,1.982468289,Spring
2030-05,Petrified Forest Reserve,N/A,24.29741821,1013.25,0.580871857,Spring
2030-06,Petrified Forest Reserve,N/A,27.08471069,1013.25,0,Summer
2030-07,Petrified Forest Reserve,N/A,28.15859375,1013.25,5.96E-17,Summer
2030-08,Petrified Forest Reserve,N/A,28.468927,1013.25,0,Summer
2030-09,Petrified Forest Reserve,N/A,26.91497192,1013.25,0.09570028533,Autumn
2030-10,Petrified Forest Reserve,N/A,24.28740845,1013.25,1.194035129,Autumn
2030-11,Petrified Forest Reserve,N/A,19.96108398,1013.25,2.107717939,Autumn
2030-12,Petrified Forest Reserve,N/A,15.1513916,1013.25,2.449430731,Winter
2026-01,Qubbat Al-Hassana Reserve,N/A,15.25658569,1013.25,4.050835884,Winter
2026-02,Qubbat Al-Hassana Reserve,N/A,16.17434082,1013.25,2.384852448,Winter
2026-03,Qubbat Al-Hassana Reserve,N/A,18.71212158,1013.25,1.741266337,Spring
2026-04,Qubbat Al-Hassana Reserve,N/A,22.68123779,1013.25,0.8936604181,Spring
2026-05,Qubbat Al-Hassana Reserve,N/A,26.22710571,1013.25,0.1449048348,Spring
2026-06,Qubbat Al-Hassana Reserve,N/A,29.19020996,1013.25,0,Summer
2026-07,Qubbat Al-Hassana Reserve,N/A,29.77868042,1013.25,3.99E-16,Summer
2026-08,Qubbat Al-Hassana Reserve,N/A,30.37392578,1013.25,9.50E-15,Summer
2026-09,Qubbat Al-Hassana Reserve,N/A,28.54897461,1013.25,6.51E-04,Autumn
2026-10,Qubbat Al-Hassana Reserve,N/A,25.65548096,1013.25,0.1688919296,Autumn
2026-11,Qubbat Al-Hassana Reserve,N/A,21.26152954,1013.25,1.562919542,Autumn
2026-12,Qubbat Al-Hassana Reserve,N/A,16.65297852,1013.25,4.148820257,Winter
2027-01,Qubbat Al-Hassana Reserve,N/A,14.97145996,1013.25,3.950801017,Winter
2027-02,Qubbat Al-Hassana Reserve,N/A,16.49074707,1013.25,2.57666168,Winter
2027-03,Qubbat Al-Hassana Reserve,N/A,18.45421753,1013.25,2.121266408,Spring
2027-04,Qubbat Al-Hassana Reserve,N/A,22.19432983,1013.25,0.7343872239,Spring
2027-05,Qubbat Al-Hassana Reserve,N/A,26.21132813,1013.25,0.2567488998,Spring
2027-06,Qubbat Al-Hassana Reserve,N/A,28.89278564,1013.25,0,Summer
2027-07,Qubbat Al-Hassana Reserve,N/A,29.84935913,1013.25,3.62E-16,Summer
2027-08,Qubbat Al-Hassana Reserve,N/A,30.19985352,1013.25,8.78E-16,Summer
2027-09,Qubbat Al-Hassana Reserve,N/A,28.49804077,1013.25,0.005834041922,Autumn
2027-10,Qubbat Al-Hassana Reserve,N/A,25.75029907,1013.25,0.5114438789,Autumn
2027-11,Qubbat Al-Hassana Reserve,N/A,21.22115479,1013.25,1.54409238,Autumn
2027-12,Qubbat Al-Hassana Reserve,N/A,17.21862183,1013.25,3.257998284,Winter
2028-01,Qubbat Al-Hassana Reserve,N/A,15.30672607,1013.25,3.438686365,Winter
2028-02,Qubbat Al-Hassana Reserve,N/A,16.35354004,1013.25,2.328998223,Winter
2028-03,Qubbat Al-Hassana Reserve,N/A,18.94860229,1013.25,1.61732755,Spring
2028-04,Qubbat Al-Hassana Reserve,N/A,22.34102783,1013.25,1.119059265,Spring
2028-05,Qubbat Al-Hassana Reserve,N/A,26.0644165,1013.25,0.08460585525,Spring
2028-06,Qubbat Al-Hassana Reserve,N/A,28.83013306,1013.25,0,Summer
2028-07,Qubbat Al-Hassana Reserve,N/A,29.95153198,1013.25,0,Summer
2028-08,Qubbat Al-Hassana Reserve,N/A,30.1897522,1013.25,4.19E-19,Summer
2028-09,Qubbat Al-Hassana Reserve,N/A,28.59380493,1013.25,0.00119412089,Autumn
2028-10,Qubbat Al-Hassana Reserve,N/A,26.00600586,1013.25,0.3885028204,Autumn
2028-11,Qubbat Al-Hassana Reserve,N/A,21.18929443,1013.25,1.987342383,Autumn
2028-12,Qubbat Al-Hassana Reserve,N/A,17.04906616,1013.25,2.57801617,Winter
2029-01,Qubbat Al-Hassana Reserve,N/A,15.21010742,1013.25,5.109397126,Winter
2029-02,Qubbat Al-Hassana Reserve,N/A,16.05608521,1013.25,3.455521123,Winter
2029-03,Qubbat Al-Hassana Reserve,N/A,18.79750977,1013.25,1.967870861,Spring
2029-04,Qubbat Al-Hassana Reserve,N/A,22.36330566,1013.25,1.079136375,Spring
2029-05,Qubbat Al-Hassana Reserve,N/A,26.26864014,1013.25,0.08152526917,Spring
2029-06,Qubbat Al-Hassana Reserve,N/A,28.77422485,1013.25,0,Summer
2029-07,Qubbat Al-Hassana Reserve,N/A,30.02526245,1013.25,1.24E-04,Summer
2029-08,Qubbat Al-Hassana Reserve,N/A,30.62828979,1013.25,0,Summer
2029-09,Qubbat Al-Hassana Reserve,N/A,28.60085449,1013.25,7.77E-04,Autumn
2029-10,Qubbat Al-Hassana Reserve,N/A,25.78841553,1013.25,0.5751397427,Autumn
2029-11,Qubbat Al-Hassana Reserve,N/A,21.50423584,1013.25,1.56149655,Autumn
2029-12,Qubbat Al-Hassana Reserve,N/A,17.09786377,1013.25,3.819488638,Winter
2030-01,Qubbat Al-Hassana Reserve,N/A,15.10210571,1013.25,4.715045873,Winter
2030-02,Qubbat Al-Hassana Reserve,N/A,16.79085693,1013.25,2.018060116,Winter
2030-03,Qubbat Al-Hassana Reserve,N/A,18.54473267,1013.25,1.445355748,Spring
